id;tweet;label
1758;@BEsquiliche @CalimeroInfante @vlc_JI @Mr_morq @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/gEIXEuCARr;NEU
1759;@vlc_JI @CalimeroInfante @Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Iu2ZmDhaHB;NEU
1760;@PedreiraXan @zangamenon @Doct_Tricornio El Aragón, el Gállego, el Segre y el Cinca. El de por la derecha no me acuerdo.;NEU
1761;@Morafanova @sabina66801497 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/wfrE8IZKAl;NEU
1762;@izarb3 Yo soy sé que eso es la calle que lleva a la Antigua Estación del Portillo de Zaragoza.;NEU
1763;Ya había escrito varias obras jurídicas y diversos artículos en El País, El Socialista y El Heraldo de Madrid, dond… https://t.co/0f1ZDgbrhH;NEU
1764;"Si, muy bonito el ""flashmob"" - vaya palabreja- pero no sirve para lo q pretende servir. Mañana todo olvidado y a ot… https://t.co/K1l3ZFbN9k";NEU
1765;📽 'Alcarràs', de la catalana Carla Simón, se alza con el Oso de Oro en la #Berlinale https://t.co/xfT79q1A26 #Berlinale2022;NEU
1766;@BEsquiliche @POZI1972 @Tomillar63 @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/COnmpeGhE8;NEU
1767;@POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/CZoqhw1k0A;NEU
1768;@xit_zaragoza @not_a_funkiller ✨ ES UNA NECESIDAD...✨;NEU
1769; Bora pidiendo perdon;NEU
1770;Mal timming, hace unas semanas tundíamos a El Heraldo por el evidente chayo de Claudia Sheimbaum, hoy lo critica el… https://t.co/6kVuy53i01;NEU
1771;@FERHERRA36 Dicen q en villas Zaragoza no saben que pedo,van a poner banquetas 🧐;NEU
1772;@Compotita Pues no vayas a Zaragoza en invierno y con cierzo 🤣🤣🤣;NEU
1773;@Juanma_Saez @PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain… https://t.co/Imao7rPl3c;NEU
1774;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/SGoiUf75O0;NEU
1775;@adrianzapatera @Salillas74 Hace 40 años no se podía dejar la puerta abierta en ningun piso de Zaragoza, en la mism… https://t.co/UrWBHASHy3;NEU
1776;@Tomillar63 @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/drJx21Yyc2;NEU
1777;Empleo Responsable De Industria 4.;NEU
1778;@POZI1972 @vlc_JI @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/bG9Gxyt2gQ;NEU
1779;@Morafanova @Tomillar63 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/x0xcKlvYup;NEU
1780;@CalimeroInfante @Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/XztDLiV31k;NEU
1781;@Tomillar63 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/dtdbD1UeB5;NEU
1782;Arco del Deán, uno de los rincones más bonitos de Zaragoza 😍 https://t.co/csnAaidZJI;NEU
1783;Después de aprovecharse de Teruel existe, llega la nueva entrega del PSOE, ahora pasará al ataque contra los partid… https://t.co/ebjpcScUTY;NEU
1784;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/VegOltn213;NEU
1785;@BEsquiliche @POZI1972 @CalimeroInfante @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/m5IKfYaitI;NEU
1786;Adela Quinzá-Torroja García miembro del jurado de los IV Premios Prevencionar #Zaragoza https://t.co/mAVys1WEAN;NEU
1787;Acaba de publicar una foto en Zaragoza, Spain https://t.co/Y4tjM16EAK;NEU
1788;Acaba de publicar una foto en Zaragoza, Spain https://t.co/iGVfrUU0nM;NEU
1789;🏔️📢 Buen momento para abrir una cerveza y escuchar a @KrisAnnapurna en @PlanetaMontana by @Huesca_LaMagia y recorda… https://t.co/9MQUdRmC22;NEU
1790;@Tomillar63 @sabina66801497 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/6tz3FIPugs;NEU
1791;@vlc_JI @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/QeQyiuecdG;NEU
1792;que feo cuerpo que tengo 😭;NEU
1793;La Comarca del Cinca Medio ha presentado hoy en Fonz su catálogo de Servicios Sociales;NEU
1794;" la atención a… https://t.co/r5M9U4ptpj""";NEU
1795;@POZI1972 @PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/4Kk4xYOotr;NEU
1796;@ecidlm Lo han llevado a europa y todo pero no ha salido mucho en los medios fuera de esta región..;NEU
1797;Aragón, España;NEU
1798;@BEsquiliche @Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/aylwQ36bK8;NEU
1799;El sábado 12 de febrero, voluntarios de @caixabank participaron en nuestro Taller de preparación de carnavales incl… https://t.co/eCLu8VRNJM;NEU
1800;@DaddyFrancisko A mi igual, me pasa lo mismo con el Zaragoza y alguno más, además el tener familia cántabra me hace simpatizar un poco;NEU
1801;El dueño del Heraldo tiene negocios con @Claudiashein https://t.co/n6gMCMQ1XP;NEU
1802;@vlc_JI @Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/h63LHAOC3g;NEU
1803;TERUEL EXISTE !!!! 😜😍 https://t.co/rGCduE4Wsf;NEU
1804;@ricardomraphael @AdrianLarisC @heraldodemexico Todo mi apoyo Ricardo... todo mi repudio a heraldo...;NEU
1805;@BEsquiliche @Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/gZemiLYTpO;NEU
1806;"@heraldoes Y esa ruptura,entrará también en su ""plan""....? 😂";NEU
1807;@CalimeroInfante @Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/yo4dMluI5S;NEU
1808;@POZI1972 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/yRI7uD5GLF;NEU
1809;@pasotti_ @MetrobusCDMX @cinthyastettin @heraldodemexico El Heraldo! 😹😹😹;NEU
1810;📹 Rosa Serrano repasó temas de actualidad como las bandas latinas en la capital aragonesa, el reparto de los fondos… https://t.co/crW4LihNjF;NEU
1811;@4loneso viva Teruel existe;NEU
1812;Se activa #AlertaAmber para localizar a la menor de 17 años de edad, de nombre Jennifer García Aragón, fue vista po… https://t.co/SFPslpDt68;NEU
1813;@JuanCladeRamon En Teruel y en Valencia tb se decía en los 1990s...;NEU
1814;☀️ Jaime I de Aragón: el rey que nació de una conspiración y cuyo nombre decidió un curioso ritual... https://t.co/hVKqqTOUDI;NEU
1815;PREVIA | #CasademontZaragoza visita a @ibaetabasket tras el parón y con ausencias;NEU
1816;Zaragoza;NEU
1817;@Mr_morq @CalimeroInfante @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/4twdfjaWgU;NEU
1818;@Mr_morq @vlc_JI @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/JoU284urjp;NEU
1819;'El 'blat', el trigo y el 'trig': variaciones de un paisaje conocido',  Iván Teruel Léelo en: @cronicaglobal… https://t.co/0qfcfSSEBj;NEU
1820;@___sinmas viva aragon;NEU
1821;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/jb1Ami315p;NEU
1822;¿Sabias que Cantón es el principal punto de entrada de importaciones alimentarias de China?;NEU
1823;Zaragoza;NEU
1824;@Eilsel_zl Vivo en Ecatepec y trabajo en Bosques de Aragón 🙃;NEU
1825;@vlc_JI @Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/4nvxx8b9Za;NEU
1826;@ricardomraphael @AdrianLarisC @heraldodemexico Esas noticias se dan en viernes, para ver cuanto pendejo sale a gri… https://t.co/2fv61CffRa;NEU
1827;⚽JIM, comparado con JIM. El #RealZaragoza ha pasado de sumar el 66,6% de los puntos en casa el año pasado al 35,9%… https://t.co/469gPjxugp;NEU
1828;@RMexico2024 @RLirastrato @CarlosLoret Cuando les conviene es confiable? Porque si moa no recuerdo, han dicho que H… https://t.co/dWUTaP7UUL;NEU
1829;Silvia Vidal presentando Sinfonía mágica en el Pirineos Mountain Film Festival, en Huesca. https://t.co/5QTQznqdzW;NEU
1830;@orbitagrana Estaría espectacular que contrastaras la info.;NEU
1831;Cartagena, España;NEU
1832;@Tomillar63 @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/7bC72wxKQo;NEU
1833;@CalimeroInfante @Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/gywow90tnW;NEU
1834;ℹ️ Autismo Aragón una de las entidades seleccionadas en la iniciativa “Planta tu Proyecto 2021” de CaixaBank;NEU
1835;Zaragoza;NEU
1836;Me hace gracia, los 2 dicen jodó (porque son de Aragón) :D #Secret16F #Martian16F #Secret;NEU
1837;@POZI1972 @Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/fLShmlT27T;NEU
1838;@POZI1972 @vlc_JI @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/nkUxCoOlze;NEU
1839;Te crees que puedes hacerme daño?;NEU
1840;Zaragoza, España;NEU
1841;@DanielRodOrd @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/3nsZDZDlzo;NEU
1842;@Mr_morq @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/1EAhvEqxQj;NEU
1843;Bien por Teruel Existe y cuánta formación de la España vaciada exista! Pero no olvidar que mucho de lo que consigue… https://t.co/lEjovdF4V7;NEU
1844;@Javiermorro3 El Racing siemre me ha caído bien eh, incluso sin el odio al Depor de por medio me fijo todas las sem… https://t.co/6kyuIxGUTn;NEU
1845;🔴 Vean esta imagen que hemos encontrado en el Heraldo de Aragón. Es el 'Rincón del Beso': un banco que acaba de ina… https://t.co/g5XDmDSEWe;NEU
1846;Te extraño morocha linda de ojos verdes 😖💕;NEU
1847;@vlc_JI @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/WGgIsdGTCW;NEU
1848;En esta vida he debido de hacer algo mal, no solo me quita las ganas de vivir el puto Zaragoza que ahora también me… https://t.co/NzDNjvAvcB;NEU
1849;@Mr_morq @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/1yly6t5Ahu;NEU
1850;@Tomillar63 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/QR89mfVLK0;NEU
1851;Aunque no soy un jugador de mucho contenido end-game (ni muy bueno) hemos podido conseguir varias cosas como Profec… https://t.co/scWyQcimdu;NEU
1852;#Zaragoza #NotiSur;NEU
1853;Teruel Existe urge al Gobierno a la aplicación de las ayudas a empresas en zonas despobladas;NEU
1854;Teruel, España;NEU
1855;🔴 @AlbaBS87 explica la lucha de Teruel Existe hasta su éxito en las elecciones generales y qué han conseguido desde… https://t.co/XDejs9GWZ5;NEU
1856;@Tomillar63 @sabina66801497 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/t95OFswXY3;NEU
1857;@BEsquiliche @CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/Twt00TgZ8B;NEU
1858;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/jfzboZ3BUH;NEU
1859;@RLirastrato @CarlosLoret El Heraldo de Mexico ya no es confiable? https://t.co/letaNniJpG;NEU
1860;@Ganchito65 Y el guaraní en Aragón;NEU
1861;@goriladalazi @PepHernandez4 @ACV___ @mestel9 @CtzenCaneSpain @FreeyellowMarta @DanielRodOrd @vxerocomunista… https://t.co/xovBCIdxyM;NEU
1862;@BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/p25sYlKjHB;NEU
1863;@adrianayujuju ¿Por dónde paras? Por aquí y allá aún resisten algunos. De todas formas, con internet es fácil acced… https://t.co/jQRHfbS9QZ;NEU
1864;@BEsquiliche @Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/w4a7q58cif;NEU
1865;@Mr_morq @sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/QDhcG86fXy;NEU
1866;Las ventas de perfumería y cosmetica a China suman 157 mill. USD hasta noviembre y se mantienen en cotas similares… https://t.co/se6ylTT2ow;NEU
1867;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/qzh1o4u1ew;NEU
1868;Otro periodista incómodo ahora para el Heraldo? https://t.co/D9bFOpi54s;NEU
1869;@AlexaGissara @not_a_funkiller Bora ✨de rodillas✨ ;NEU
1870;somewhere outer..;NEU
1871;@Mr_morq @vlc_JI @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/z6dKvB3GuI;NEU
1872;@miguelgalvarez @mactamingmailc1 @PSOE_Velilla @Podemos_Velilla @CsVelillaSanAn @PPVelilla Es la bandera de la Corona de Aragón. ¿Y?;NEU
1873;❄ La actuación se inscribe en las obras de remodelación de la terminal ferroviaria https://t.co/UBJP6aFbhE;NEU
1874;@sabina66801497 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/Oo7b7wPyru;NEU
1875;#Danea16F ❤️;NEU
1876;Castellón de la Plana;NEU
1877;@PepHernandez4 @Tomillar63 @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain… https://t.co/R75Zb1YP99;NEU
1878;@Mr_morq @vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/sc5OF1MPLn;NEU
1879;@Tomillar63 @CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/Zl1swzSmPx;NEU
1880;🔴 Teruel Existe se presentará a las elecciones autonómicas y municipales de 2023. Lo harán en Teruel... y en todo A… https://t.co/5j1gn1b5qK;NEU
1881;@Tomillar63 @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/As0q0Ns8gF;NEU
1882;"Con gusto antendí la invitación de la Fuerza Aérea Mexicana a ""Toma de Protesta, Posesión del Cargo y Protesta de B… https://t.co/ElgKybwwMc";NEU
1883;Luis Buñuel nació en el pueblo de Calanda (el de los tambores), en Teruel, en 1900.  En su juventud fue novio de Co… https://t.co/xRBPZIfGQO;NEU
1884;@CalimeroInfante @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/PeBtYZZ5Tn;NEU
1885;@Tomillar63 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/k64PrgXMR3;NEU
1886;Gobierno de Aragón : No eliminar 15 ambulancias del medio rural - ¡Firma la petición! https://t.co/f1o0djLQdb a través de @change_es;NEU
1887;El Comité Conjunto de la provincia de Zaragoza se reunió el día 8 de febrero de 2022 para preparar los puntos a tra… https://t.co/IzIm35SJEg;NEU
1888;@vlc_JI @sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/0jBD4kHpMj;NEU
1889;🗣 La empresa expresa sus recelos sobre el peso de las pymes y los plazos de ejecución. El secretario de Industria c… https://t.co/C6Lerw3wUt;NEU
1890;@clubdeviernes pues si las comparo con el consejo de Aragón, pues la verdad que la prefiero a esto que nos vendéis.;NEU
1891;ESTACIÓN AUTOMÁTICA DE TORREMOCHA DEL JILOCA (TERUEL);NEU
1892;00 horas UTC;NEU
1893;"6 ºC… https://t.co/F25febMLZR""";NEU
1894;Es todo un despropósito las vías q abren las bicicletas son heridas a la estepa, la ermita de esta cayendo a pedazo… https://t.co/0Yhv4WE4IL;NEU
1895;@teruel_marin Pero para que los usaria;NEU
1896;@mauriciovr4 @ClubSantos Deberían estar pidiendo a @Orlegi_Sports la venta del @clubsantos, ya con la posible compr… https://t.co/em7mikHHW6;NEU
1897;Enhorabuena!! Era muy necesario https://t.co/QWr1aOVyZN;NEU
1898;@Andreaqg Deberías hacerlo;NEU
1899;@BEsquiliche @CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/DhDhN0offq;NEU
1900;Arturo Aliaga al frente en el apoyo y defensa del sector ;NEU
1901;" la Hostelería y las organizacione… https://t.co/NOljkRx5h5""";NEU
1902;@Tomillar63 @POZI1972 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/Ts21nj7o6F;NEU
1903;@Tomillar63 @vlc_JI @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain… https://t.co/AAuqrXzeIg;NEU
1904;Pinseque, un municipio de Zaragoza con 4.000 habitantes, seduce a famosos de Cantabria del mundo de la cultura, dep… https://t.co/u1FhjUOZDL;NEU
1905;Esto sirve también para Zaragoza 😂 https://t.co/YudPdtSwlW;NEU
1906;@J_Zaragoza_ Pepe, otro más ✊ https://t.co/HtvdwG1g6p;NEU
1907;@CalimeroInfante @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/zMstZsrm1t;NEU
1908;Enfrentamiento entre simpatizantes y opositores de Juan Orlando Hernández a inmediaciones de la Corte Suprema de Ju… https://t.co/7mYUXIG5RC;NEU
1909;@vlc_JI @CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/5DaEg4iLnB;NEU
1910;𝗪𝐞𝐛 𝐝𝐞𝐥 𝐝𝐢𝐬𝐭𝐫𝐢𝐛𝐮𝐢𝐝𝐨𝐫: 𝐜𝐨𝐧𝐭𝐫𝐨𝐥𝐚 𝐭𝐮 𝐜𝐨𝐧𝐬𝐮𝐦𝐨;NEU
1911;Calle Alfonso I, 20 (Zaragoza);NEU
1912;@Juanma_Saez @PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain… https://t.co/By7MQTcL9z;NEU
1913;@POZI1972 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/ADgC8cB7xG;NEU
1914;Se ha pirado... En cuanto que ha dicho que para eso no tengo pareja... Pero por que se ha ido luego pasara como Teruel;NEU
1915;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/PYsmioGaoj;NEU
1916;Mucho más es poder elegir solo las coberturas que necesitas a través de nuestros packs modulables. https://t.co/lAa2Zx5e5O;NEU
1917;@Gulart61 @Wesleyfcb16 Pero los datos son objetivos: existieron múltiples condados en el territorio catalán que fue… https://t.co/5sqnLtzCx7;NEU
1918;@DanielRodOrd @PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain… https://t.co/RF2gFemD91;NEU
1919;En la evaluación que el @icaicoahuila hizo de los 179 Sujetos Obligados, la calificación promedio alcanzada fue de… https://t.co/sK1Ih4uxwa;NEU
1920;@eltetetoday @RealZaragoza Recuerdo aquellos partidazos de los años 90 contra el Tete. Aguado, Belsué, García Sanju… https://t.co/dr6UqfiO55;NEU
1921;@LibertaristaA @JMiguelBella @jvillamon7_7l En aragon ya tenemos 500 trabajadores a esta fecha y en madrid 100 y pr… https://t.co/JZy5AXEe5R;NEU
1922;@ricardomraphael @AdrianLarisC @heraldodemexico Heraldo es un medio chayotero pagado por el gobierno federal;NEU
1923;Vende Apartamento Madrid Cundinamarca en Madrid/Cundinamarca/Colombia en Venta https://t.co/l7QiJH0vZ8;NEU
1924;@DanielRodOrd @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/FtvVukKc9i;NEU
1925;a ver dejadme unos minutitos para procesar todo lo que ha pasado en aragón estoy empezando a notar falta de aire;NEU
1926;.@UAGA_COAG alerta de pérdida total de cosechas en la ribera del Ebro si no se repara ya el riego https://t.co/ohKIhMEPYu;NEU
1927;🔴 En Madrid, Zaragoza y Teruel, Vox votó a favor de alcaldes del PP. Y tanto en Córdoba como en Oviedo facilitaron… https://t.co/IxoAOA5qZ5;NEU
1928;Este próximo viernes, si te acercas hasta el Mercado Agroalimentario del Campus Universitario, te encontrarás 22 pu… https://t.co/CyGbbhH5j6;NEU
1929;En la noche del jueves al viernes, estrenamos la nueva temporada de @LaNocheNegraATV ;NEU
1930;Zaragoza, Aragón;NEU
1931;De las 4/5 opciones de comprar el Zaragoza ninguna ha venido de Aragón. Y casi todas responden a fondos e inversore… https://t.co/B1KJU9azRB;NEU
1932;@Gulart61 @Wesleyfcb16 Sin embargo, el origen y desarrollo de estos no es idéntico y durante siglos mantuvieron su… https://t.co/VlfDng87ME;NEU
1933;Ligera carga en la Avenida Aquiles Serdán de la Avenida Francisco I. Madero a la Avenida Ignacio Zaragoza;NEU
1934;@77populacho @vlc_JI @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta @PepHernandez4… https://t.co/1vEUb7t90d;NEU
1935;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/QomhUm83t2;NEU
1936;@Vladebog @INAImexico @bl_ibarra @JulietDelrio @JosefinaRomanV @f_javier_acuna @AdrianAlcala75 @OscarGuerraFord Lo… https://t.co/KGX5DsBpnF;NEU
1937;@DanielRodOrd @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/okUV1WYYxa;NEU
1938;#Oferta #TRACTOR CASE MAXXUM 155 (4009);NEU
1939;España;NEU
1940;Una joven de 24 años y una mujer de 87 años se acompañan unas horas a la semana dentro del proyecto de voluntariado… https://t.co/ESoFfCTekp;NEU
1941;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/SYSn5LJIEj;NEU
1942;@aragon_memes Esto se lo típico que te preparas, cuando llegas de una noche de bufarrera, con mas hambre que Carpanta.🤣🤣🤣;NEU
1943;El cordón sanitario de los Populares y de los Ciudadanos en #Zaragoza a BOCS se traduce en que gracias a sus votos… https://t.co/Nd7B9tqlHt;NEU
1944;@Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi @CalimeroInfante… https://t.co/5wIhBZuxRV;NEU
1945;"🔴 ACTUALIZADA | Los vecinos de la calle Dato de #Zaragoza piden vigilancia policial ""permanente""";NEU
1946;Zaragoza;NEU
1947;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/QHI5osINre;NEU
1948;@JaviSantamarta Disfrute de toda la belleza y la buena gente de  Zaragoza y siga difundiendo la verdad 💪👏👏👏;NEU
1949;@PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/kN1WCjRs6U;NEU
1950;@Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/1X3lPgnDiX;NEU
1951;Este próximo domingo, nueva edición del Mercado de los Porches;NEU
1952;Zaragoza;NEU
1953;@Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi @CalimeroInfante… https://t.co/xz12SSZxUC;NEU
1954;Teruel existe https://t.co/Vjr2AUsrFI;NEU
1955;Acaba de publicar una foto en Zaragoza, Spain https://t.co/Qf3s5YOTPA;NEU
1956;@Tomillar63 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/R4xPIZApB4;NEU
1957;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/jbCmGyOhh8;NEU
1958;@Juanma_Saez @PepHernandez4 @ACV___ @mestel9 @CtzenCaneSpain @FreeyellowMarta @DanielRodOrd @vxerocomunista… https://t.co/yRVFencwJ1;NEU
1959;@sabina66801497 @vlc_JI @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta @PepHernandez4… https://t.co/5jq2N8G4gG;NEU
1960;Pronostico del tiempo para mañana February 17, 2022 en #Zaragoza. Condiciones: Partly Cloudy Temperatura máxima: 20… https://t.co/F2YzO4qTzS;NEU
